,candidate_name,cycle,month_10,month_11,month_9,state,republican,Year,Rep_House_Prop,State
0,George Bush,1988.0,46.48313709677418,50.532910375,43.83391873333335,Kentucky,1,1988.0,0.4594594594594595,Kentucky
1,Michael S. Dukakis,1988.0,41.80042977419356,39.424997,42.37256823333333,Kentucky,0,1988.0,0.5405405405405406,Kentucky
2,Bill Clinton,1992.0,43.687171838709666,42.788203,45.28894243333333,Kentucky,0,1992.0,0.5588235294117647,Kentucky
3,George Bush,1992.0,32.014486677419356,33.26395433333334,33.91762133333334,Kentucky,1,1992.0,0.4411764705882353,Kentucky
4,Bill Clinton,1996.0,45.92046567741935,45.742647,46.29834156666667,Kentucky,0,1996.0,0.4444444444444444,Kentucky
5,Bob Dole,1996.0,38.66469887096774,41.23149640000001,35.153024566666666,Kentucky,1,1996.0,0.5555555555555556,Kentucky
6,Al Gore,2000.0,41.117143967741946,40.756187857142855,41.21350416666667,Kentucky,0,2000.0,0.4705882352941176,Kentucky
7,George W. Bush,2000.0,47.38641451612904,52.997790571428574,47.16751253333334,Kentucky,1,2000.0,0.5294117647058824,Kentucky
8,George W. Bush,2004.0,55.52056490322581,57.32526950000001,55.26803360000001,Kentucky,1,2004.0,0.5263157894736842,Kentucky
9,John Kerry,2004.0,38.84201922580645,38.4150375,38.76008893333333,Kentucky,0,2004.0,0.4736842105263158,Kentucky
10,Barack Obama,2008.0,40.327768032258064,41.0393985,37.0613778,Kentucky,0,2008.0,0.6091954022988505,Kentucky
11,John McCain,2008.0,52.82566167741935,53.6581385,55.00761363333333,Kentucky,1,2008.0,0.3908045977011495,Kentucky
12,Barack Obama,2012.0,38.076811580645156,38.21174766666667,38.92004216666668,Kentucky,0,2012.0,0.6043956043956045,Kentucky
13,Mitt Romney,2012.0,55.914577967741934,56.59965416666667,54.308425944444465,Kentucky,1,2012.0,0.3956043956043956,Kentucky
14,Donald Trump,2016.0,47.380295806451606,54.07895125,48.96577600000001,Kentucky,1,2016.0,0.5,Kentucky
15,Hillary Rodham Clinton,2016.0,31.396950322580643,33.15414875,30.35076366666667,Kentucky,0,2016.0,0.5,Kentucky
16,Donald Trump,2020.0,56.62537806451614,55.56570333333334,56.47347133333334,Kentucky,1,2020.0,0.2857142857142857,Kentucky
17,Joseph R. Biden Jr.,2020.0,38.86914354838709,39.76927,39.02336366666667,Kentucky,0,2020.0,0.7142857142857143,Kentucky
